TS, DPE, VALUE
13-10-2017 01:59:40.29300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.5E+001
13-10-2017 01:59:40.29300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,0
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,NONE
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,0
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,3.2E+001
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-2.1545824557622852E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,0
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,2.1545824557622852E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,MIXED
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-4.3091649115245705E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,3.0E+000
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+000
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.0E+000
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,1.6159368418217138E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-1.6159368418217138E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-3.2318736836434277E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.0E+000
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.0E+000
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,1.0772912278811426E-002
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-2.1545824557622852E-002
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.0E+000
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-1.0772912278811426E-002
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,6.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,7.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-5.3864561394057131E-003
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,5.3864561394057131E-003
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-1.0772912278811426E-002
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,8.0E+000
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.0E+000
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+001
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,1.0772912278811426E-002
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.1E+001
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,5.3864561394057131E-003
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-5.3864561394057131E-003
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:59.38200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:59.38200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:59.38200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.2E+001
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,1.0772912278811426E-002
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.3E+001
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-1.0772912278811426E-002
13-10-2017 02:07:05.36100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,2.1545824557622852E-002
13-10-2017 02:07:15.38700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.4E+001
13-10-2017 02:07:15.38700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:07:15.38700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-1.6159368418217138E-002
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,3.2318736836434277E-002
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.5E+001
13-10-2017 02:07:21.36800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,1.6159368418217138E-002
13-10-2017 02:07:31.39500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:07:31.39500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:07:31.39500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.6E+001
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.7E+001
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,4.3091649115245705E-002
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-2.1545824557622852E-002
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:07:37.37300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,2.1545824557622852E-002
13-10-2017 02:07:47.40000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:07:47.40000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:07:47.40000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.8E+001
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,-1.5389874684016322E-002
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,1.5389874684016322E-002
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,0
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,0
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,0
13-10-2017 02:07:54.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-3.0779749368032645E-002
13-10-2017 02:08:07.70200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+000
13-10-2017 02:08:07.70200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:08:07.70200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:08:17.72900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:08:17.72900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:08:17.72900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.0E+000
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,-1.1542406013012242E-002
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,1.1542406013012242E-002
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-2.3084812026024484E-002
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.0E+000
13-10-2017 02:08:23.10700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:08:33.13300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.0E+000
13-10-2017 02:08:33.13300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:08:33.13300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,7.6949373420081612E-003
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.0E+000
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-1.5389874684016322E-002
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:08:38.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,-7.6949373420081612E-003
13-10-2017 02:08:48.23700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:08:48.23700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:08:48.23700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,6.0E+000
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,-3.8474686710040806E-003
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-7.6949373420081612E-003
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,7.0E+000
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,3.8474686710040806E-003
13-10-2017 02:08:53.61300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:09:03.64100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,8.0E+000
13-10-2017 02:09:03.64100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:09:03.64100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,0
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,0
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:09:08.71800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.0E+000
13-10-2017 02:09:18.74400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:09:18.74400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:09:18.74400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+001
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,7.6949373420081612E-003
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,-3.8474686710040806E-003
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.1E+001
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,3.8474686710040806E-003
13-10-2017 02:09:24.12200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:09:34.14800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.2E+001
13-10-2017 02:09:34.14800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:09:34.14800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,1.5389874684016322E-002
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,7.6949373420081612E-003
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,-7.6949373420081612E-003
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.3E+001
13-10-2017 02:09:39.22500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:09:49.25200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.4E+001
13-10-2017 02:09:49.25200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:09:49.25200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.5E+001
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,-1.1542406013012242E-002
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,1.1542406013012242E-002
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,2.3084812026024484E-002
13-10-2017 02:09:54.63100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:10:04.65600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:10:04.65600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.6E+001
13-10-2017 02:10:04.65600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.7E+001
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,1.5389874684016322E-002
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,-1.5389874684016322E-002
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:10:09.73400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,3.0779749368032645E-002
13-10-2017 02:10:19.76000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.8E+001
13-10-2017 02:10:19.76000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:10:19.76000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:10:26.38900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.0E+001
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,0
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,0
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,0
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,NONE
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,STANDBY
13-10-2017 02:10:26.39100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,0
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,0
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-2.1546023465720193E-002
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,MIXED
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,2.1546023465720193E-002
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-4.3092046931440385E-002
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,3.0E+000
13-10-2017 21:49:24.54200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,3.2E+001
13-10-2017 21:49:38.81900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 21:52:04.39700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,1.5390016761228706E-002
13-10-2017 21:52:04.39700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,-1.5390016761228706E-002
